Fund_Name,Month,Date,NAV,Monthly_Return,Monthly_Return_Percent
HDFC NIFTY 50 ETF - Growth Plan,May,2021-05-31,165.41,0.06681715575620761,6.681715575620761
HDFC NIFTY 50 ETF - Growth Plan,June,2021-06-30,167.28,0.01130524152106882,1.130524152106882
HDFC NIFTY 50 ETF - Growth Plan,July,2021-07-30,168.0,0.004304160688665792,0.43041606886657924
HDFC NIFTY 50 ETF - Growth Plan,August,2021-08-31,182.64,0.08714285714285697,8.714285714285698
HDFC NIFTY 50 ETF - Growth Plan,September,2021-09-30,187.89,0.02874507227332468,2.874507227332468
HDFC NIFTY 50 ETF - Growth Plan,October,2021-10-29,188.69,0.004257810420991159,0.42578104209911594
HDFC NIFTY 50 ETF - Growth Plan,November,2021-11-30,181.45,-0.03836981292066355,-3.836981292066355
HDFC NIFTY 50 ETF - Growth Plan,December,2021-12-31,185.46,0.02209975199779568,2.209975199779568
HDFC NIFTY 50 ETF - Growth Plan,January,2022-01-31,185.34,-0.0006470397929473348,-0.06470397929473348
HDFC NIFTY 50 ETF - Growth Plan,February,2022-02-28,179.82,-0.02978310132729045,-2.978310132729045
HDFC NIFTY 50 ETF - Growth Plan,March,2022-03-31,187.0,0.03992881770659551,3.992881770659551
HDFC NIFTY 50 ETF - Growth Plan,April,2022-04-29,183.19,-0.02037433155080215,-2.037433155080215
HDFC NIFTY 50 ETF - Growth Plan,May,2022-05-31,178.34,-0.026475244281893073,-2.6475244281893073
HDFC NIFTY 50 ETF - Growth Plan,June,2022-06-30,169.97,-0.04693282494112372,-4.693282494112372
HDFC NIFTY 50 ETF - Growth Plan,July,2022-07-29,185.06,0.08878037300700115,8.878037300700115
HDFC NIFTY 50 ETF - Growth Plan,August,2022-08-30,191.92,0.037069058683670164,3.7069058683670164
HDFC NIFTY 50 ETF - Growth Plan,September,2022-09-30,184.72,-0.03751563151313042,-3.751563151313042
HDFC NIFTY 50 ETF - Growth Plan,October,2022-10-31,194.84,0.05478562148116062,5.478562148116062
HDFC NIFTY 50 ETF - Growth Plan,November,2022-11-30,202.96,0.041675220693902615,4.1675220693902615
HDFC NIFTY 50 ETF - Growth Plan,December,2022-12-30,195.8913,-0.03482804493496261,-3.482804493496261
HDFC NIFTY 50 ETF - Growth Plan,January,2023-01-31,191.1213,-0.024350239137725938,-2.4350239137725938
HDFC NIFTY 50 ETF - Growth Plan,February,2023-02-28,187.3896,-0.019525296238566803,-1.9525296238566803
HDFC NIFTY 50 ETF - Growth Plan,March,2023-03-31,187.9831,0.003167198179621522,0.3167198179621522
HDFC NIFTY 50 ETF - Growth Plan,April,2023-04-28,195.6899,0.040997302417078885,4.0997302417078885
HDFC NIFTY 50 ETF - Growth Plan,May,2023-05-31,201.2882,0.028608017071908076,2.8608017071908076
HDFC NIFTY 50 ETF - Growth Plan,June,2023-06-30,208.7071,0.03685710339701975,3.6857103397019753
HDFC NIFTY 50 ETF - Growth Plan,July,2023-07-31,215.0924,0.03059455092807095,3.059455092807095
HDFC NIFTY 50 ETF - Growth Plan,August,2023-08-31,210.1354,-0.023045909571886236,-2.3045909571886236
HDFC NIFTY 50 ETF - Growth Plan,September,2023-09-29,214.3102,0.019867190392480305,1.9867190392480305
HDFC NIFTY 50 ETF - Growth Plan,October,2023-10-31,208.4223,-0.027473727335423193,-2.7473727335423193
HDFC NIFTY 50 ETF - Growth Plan,November,2023-11-30,220.0705,0.05588749380464564,5.588749380464564
HDFC NIFTY 50 ETF - Growth Plan,December,2023-12-29,237.5236,0.07930685848398578,7.930685848398578
HDFC NIFTY 50 ETF - Growth Plan,January,2024-01-31,237.5588,0.0001481958003330952,0.01481958003330952
HDFC NIFTY 50 ETF - Growth Plan,February,2024-02-29,240.6755,0.013119699207101654,1.3119699207101654
HDFC NIFTY 50 ETF - Growth Plan,March,2024-03-31,244.4284,0.015593194986610603,1.5593194986610603
HDFC NIFTY 50 ETF - Growth Plan,April,2024-04-30,247.4627,0.012413860255191311,1.2413860255191311
HDFC NIFTY 50 ETF - Growth Plan,May,2024-05-31,247.5155,0.00021336548902106678,0.021336548902106678
HDFC NIFTY 50 ETF - Growth Plan,June,2024-06-28,264.1972,0.06739658728443265,6.739658728443265
HDFC NIFTY 50 ETF - Growth Plan,July,2024-07-31,274.722,0.03983690970229792,3.983690970229792
HDFC NIFTY 50 ETF - Growth Plan,August,2024-08-30,278.4364,0.013520577165279768,1.3520577165279768
HDFC NIFTY 50 ETF - Growth Plan,September,2024-09-30,284.7583,0.022705005523703248,2.2705005523703248
HDFC NIFTY 50 ETF - Growth Plan,October,2024-10-31,267.3305,-0.061202079096553286,-6.120207909655329
HDFC NIFTY 50 ETF - Growth Plan,November,2024-11-29,266.6339,-0.002605763278039741,-0.2605763278039741
HDFC NIFTY 50 ETF - Growth Plan,December,2024-12-31,261.2516,-0.02018610536769705,-2.018610536769705
HDFC NIFTY 50 ETF - Growth Plan,January,2025-01-31,260.069,-0.004526670841441649,-0.4526670841441649
HDFC NIFTY 50 ETF - Growth Plan,February,2025-02-28,245.0264,-0.057840803786687434,-5.784080378668744
HDFC NIFTY 50 ETF - Growth Plan,March,2025-03-31,260.4606,0.06298994720568896,6.298994720568896
HDFC NIFTY 50 ETF - Growth Plan,April,2025-04-30,269.523,0.034793746155848515,3.4793746155848515
HDFC NIFTY 50 ETF - Growth Plan,May,2025-05-30,274.6981,0.019200958730794637,1.9200958730794637
HDFC NIFTY 50 ETF - Growth Plan,June,2025-06-30,283.9163,0.033557567380334774,3.3557567380334774
HDFC NIFTY 50 ETF - Growth Plan,July,2025-07-31,276.0665,-0.027648289302163898,-2.7648289302163898
HDFC NIFTY 50 ETF - Growth Plan,August,2025-08-29,272.7224,-0.01211338572409193,-1.211338572409193
HDFC NIFTY 50 ETF - Growth Plan,September,2025-09-30,274.8034,0.007630469664391404,0.7630469664391404
HDFC NIFTY 50 ETF - Growth Plan,October,2025-10-31,287.4809,0.04613298088742712,4.613298088742712
HDFC NIFTY 50 ETF - Growth Plan,November,2025-11-28,292.9816,0.019134140737697702,1.9134140737697702
HDFC NIFTY 50 ETF - Growth Plan,December,2025-12-31,292.1488,-0.0028424993241896734,-0.28424993241896734
HDFC NIFTY 50 ETF - Growth Plan,January,2026-01-30,283.2682,-0.030397523453801645,-3.0397523453801645
HDFC NIFTY 50 ETF - Growth Plan,February,2026-02-27,281.8126,-0.005138593036563943,-0.5138593036563943
HDFC NIFTY 50 ETF - Growth Plan,March,2026-03-31,249.9527,-0.11305349725313907,-11.305349725313906
HDFC NIFTY 50 ETF - Growth Plan,April,2026-04-30,268.6567,0.07483015786586833,7.483015786586833
HDFC Nifty 50 Index Fund - Direct Plan,January,2013-01-31,52.0753,,
HDFC Nifty 50 Index Fund - Direct Plan,February,2013-02-28,49.1318,-0.056523918249150706,-5.652391824915071
HDFC Nifty 50 Index Fund - Direct Plan,March,2013-03-28,49.0444,-0.0017788886220329037,-0.17788886220329037
HDFC Nifty 50 Index Fund - Direct Plan,April,2013-04-30,51.1015,0.04194362659141504,4.194362659141504
HDFC Nifty 50 Index Fund - Direct Plan,May,2013-05-31,51.811,0.013884132559709661,1.388413255970966
HDFC Nifty 50 Index Fund - Direct Plan,June,2013-06-28,50.7075,-0.021298565941595404,-2.1298565941595404
HDFC Nifty 50 Index Fund - Direct Plan,July,2013-07-31,49.9914,-0.014122171276438444,-1.4122171276438444
HDFC Nifty 50 Index Fund - Direct Plan,August,2013-08-30,47.6402,-0.0470320895193973,-4.703208951939731
HDFC Nifty 50 Index Fund - Direct Plan,September,2013-09-30,49.9309,0.048083341379759226,4.808334137975923
HDFC Nifty 50 Index Fund - Direct Plan,October,2013-10-31,54.8553,0.09862429878091516,9.862429878091516
HDFC Nifty 50 Index Fund - Direct Plan,November,2013-11-29,53.8063,-0.019123038247899515,-1.9123038247899515
HDFC Nifty 50 Index Fund - Direct Plan,December,2013-12-31,54.9011,0.020347059730923656,2.0347059730923656
HDFC Nifty 50 Index Fund - Direct Plan,January,2014-01-31,53.14,-0.032077681503649313,-3.2077681503649313
HDFC Nifty 50 Index Fund - Direct Plan,February,2014-02-28,54.7469,0.030238991343620514,3.0238991343620514
HDFC Nifty 50 Index Fund - Direct Plan,March,2014-03-31,58.387,0.06648960945733928,6.648960945733928
HDFC Nifty 50 Index Fund - Direct Plan,April,2014-04-30,58.2799,-0.0018343124325620463,-0.18343124325620463
HDFC Nifty 50 Index Fund - Direct Plan,May,2014-05-30,62.9579,0.08026781102918856,8.026781102918857
HDFC Nifty 50 Index Fund - Direct Plan,June,2014-06-30,66.5482,0.057026997406202984,5.702699740620298
HDFC Nifty 50 Index Fund - Direct Plan,July,2014-07-31,67.7749,0.018433255895726752,1.8433255895726752
HDFC Nifty 50 Index Fund - Direct Plan,August,2014-08-28,69.8576,0.030729665407104978,3.072966540710498
HDFC Nifty 50 Index Fund - Direct Plan,September,2014-09-30,69.9578,0.0014343464419046548,0.14343464419046548
HDFC Nifty 50 Index Fund - Direct Plan,October,2014-10-31,73.0565,0.04429384571841877,4.429384571841877
HDFC Nifty 50 Index Fund - Direct Plan,November,2014-11-28,75.355,0.03146195068200641,3.146195068200641
HDFC Nifty 50 Index Fund - Direct Plan,December,2014-12-31,72.681,-0.035485369252206356,-3.5485369252206356
HDFC Nifty 50 Index Fund - Direct Plan,January,2015-01-30,77.257,0.06296005833711704,6.296005833711704
HDFC Nifty 50 Index Fund - Direct Plan,February,2015-02-27,77.5717,0.004073417295520132,0.4073417295520132
HDFC Nifty 50 Index Fund - Direct Plan,March,2015-03-31,74.6409,-0.03778181991628393,-3.778181991628393
HDFC Nifty 50 Index Fund - Direct Plan,April,2015-04-30,72.0191,-0.03512551429578159,-3.512551429578159
HDFC Nifty 50 Index Fund - Direct Plan,May,2015-05-29,74.1958,0.03022392670833174,3.022392670833174
HDFC Nifty 50 Index Fund - Direct Plan,June,2015-06-30,74.0256,-0.0022939303841997827,-0.22939303841997827
HDFC Nifty 50 Index Fund - Direct Plan,July,2015-07-31,75.5919,0.021158896381792136,2.1158896381792136
HDFC Nifty 50 Index Fund - Direct Plan,August,2015-08-31,70.7294,-0.06432567510540144,-6.432567510540144
HDFC Nifty 50 Index Fund - Direct Plan,September,2015-09-30,70.5333,-0.0027725387179872163,-0.27725387179872163
HDFC Nifty 50 Index Fund - Direct Plan,October,2015-10-30,71.6218,0.015432426952942668,1.5432426952942668
HDFC Nifty 50 Index Fund - Direct Plan,November,2015-11-30,70.462,-0.016193393631547814,-1.6193393631547814
HDFC Nifty 50 Index Fund - Direct Plan,December,2015-12-31,70.5487,0.0012304504555646911,0.12304504555646911
HDFC Nifty 50 Index Fund - Direct Plan,January,2016-01-29,67.1596,-0.048039155930584165,-4.8039155930584165
HDFC Nifty 50 Index Fund - Direct Plan,February,2016-02-29,62.065,-0.07585810517037028,-7.585810517037029
HDFC Nifty 50 Index Fund - Direct Plan,March,2016-03-31,68.8237,0.10889712398292128,10.88971239829213
HDFC Nifty 50 Index Fund - Direct Plan,April,2016-04-29,69.7851,0.013969025204980223,1.3969025204980223
HDFC Nifty 50 Index Fund - Direct Plan,May,2016-05-31,72.6541,0.041111927904380785,4.1111927904380785
HDFC Nifty 50 Index Fund - Direct Plan,June,2016-06-30,74.0437,0.01912624339163238,1.912624339163238
HDFC Nifty 50 Index Fund - Direct Plan,July,2016-07-29,77.2915,0.04386328614048196,4.386328614048196
HDFC Nifty 50 Index Fund - Direct Plan,August,2016-08-31,78.6651,0.017771682526539045,1.7771682526539045
HDFC Nifty 50 Index Fund - Direct Plan,September,2016-09-30,77.1107,-0.019759715553657187,-1.9759715553657187
HDFC Nifty 50 Index Fund - Direct Plan,October,2016-10-28,77.396,0.0036998756333428418,0.3699875633342842
HDFC Nifty 50 Index Fund - Direct Plan,November,2016-11-30,73.7162,-0.04754509276965213,-4.754509276965213
HDFC Nifty 50 Index Fund - Direct Plan,December,2016-12-30,73.3474,-0.0050029708530825445,-0.5002970853082545
HDFC Nifty 50 Index Fund - Direct Plan,January,2017-01-31,76.6569,0.04512089044737788,4.512089044737788
HDFC Nifty 50 Index Fund - Direct Plan,February,2017-02-28,79.585,0.0381974747217797,3.81974747217797
HDFC Nifty 50 Index Fund - Direct Plan,March,2017-03-31,82.2538,0.03353395740403342,3.353395740403342
HDFC Nifty 50 Index Fund - Direct Plan,April,2017-04-28,83.4107,0.014065003683720434,1.4065003683720434
HDFC Nifty 50 Index Fund - Direct Plan,May,2017-05-31,86.2456,0.03398724624059013,3.398724624059013
HDFC Nifty 50 Index Fund - Direct Plan,June,2017-06-30,85.6532,-0.006868756203215032,-0.6868756203215032
HDFC Nifty 50 Index Fund - Direct Plan,July,2017-07-31,90.8622,0.060815007495341744,6.081500749534174
HDFC Nifty 50 Index Fund - Direct Plan,August,2017-08-31,89.5022,-0.014967720350156588,-1.4967720350156588
HDFC Nifty 50 Index Fund - Direct Plan,September,2017-09-29,88.3641,-0.012715888547991105,-1.2715888547991105
HDFC Nifty 50 Index Fund - Direct Plan,October,2017-10-31,93.3461,0.05638036261332391,5.638036261332391
HDFC Nifty 50 Index Fund - Direct Plan,November,2017-11-30,92.3817,-0.010331443948917163,-1.0331443948917163
HDFC Nifty 50 Index Fund - Direct Plan,December,2017-12-29,95.107,0.029500431362488477,2.9500431362488477
HDFC Nifty 50 Index Fund - Direct Plan,January,2018-01-31,99.5922,0.04715951507249727,4.715951507249727
HDFC Nifty 50 Index Fund - Direct Plan,February,2018-02-28,94.9061,-0.047052881651374445,-4.7052881651374445
HDFC Nifty 50 Index Fund - Direct Plan,March,2018-03-28,91.7523,-0.03323074070054499,-3.323074070054499
HDFC Nifty 50 Index Fund - Direct Plan,April,2018-04-30,97.4074,0.061634422243366016,6.163442224336602
HDFC Nifty 50 Index Fund - Direct Plan,May,2018-05-31,97.5665,0.001633346131813429,0.1633346131813429
HDFC Nifty 50 Index Fund - Direct Plan,June,2018-06-29,97.5753,9.019489271411274e-05,0.009019489271411274
HDFC Nifty 50 Index Fund - Direct Plan,July,2018-07-31,103.6142,0.06188963805389269,6.188963805389269
HDFC Nifty 50 Index Fund - Direct Plan,August,2018-08-31,106.6831,0.02961852719028868,2.961852719028868
HDFC Nifty 50 Index Fund - Direct Plan,September,2018-09-28,99.8781,-0.06378704780794697,-6.378704780794697
HDFC Nifty 50 Index Fund - Direct Plan,October,2018-10-31,95.003,-0.04881049999949938,-4.881049999949938
HDFC Nifty 50 Index Fund - Direct Plan,November,2018-11-30,99.4822,0.0471479848004801,4.71479848004801
HDFC Nifty 50 Index Fund - Direct Plan,December,2018-12-31,99.3927,-0.0008996584313575307,-0.08996584313575307
HDFC Nifty 50 Index Fund - Direct Plan,January,2019-01-31,99.1384,-0.002558538001281807,-0.2558538001281807
HDFC Nifty 50 Index Fund - Direct Plan,February,2019-02-28,98.9045,-0.0023593279697877723,-0.23593279697877723
HDFC Nifty 50 Index Fund - Direct Plan,March,2019-03-29,106.5703,0.07750709017284363,7.750709017284363
HDFC Nifty 50 Index Fund - Direct Plan,April,2019-04-30,107.6947,0.010550781972087808,1.0550781972087808
HDFC Nifty 50 Index Fund - Direct Plan,May,2019-05-31,109.4159,0.015982216395050042,1.5982216395050042
HDFC Nifty 50 Index Fund - Direct Plan,June,2019-06-28,108.4114,-0.009180566992548544,-0.9180566992548544
HDFC Nifty 50 Index Fund - Direct Plan,July,2019-07-31,102.5064,-0.05446844151076369,-5.446844151076369
HDFC Nifty 50 Index Fund - Direct Plan,August,2019-08-30,101.8353,-0.006546908290604225,-0.6546908290604225
HDFC Nifty 50 Index Fund - Direct Plan,September,2019-09-30,105.9603,0.040506582687928505,4.0506582687928505
HDFC Nifty 50 Index Fund - Direct Plan,October,2019-10-31,109.8413,0.03662692536733103,3.662692536733103
HDFC Nifty 50 Index Fund - Direct Plan,November,2019-11-29,111.4665,0.014795891891301372,1.4795891891301372
HDFC Nifty 50 Index Fund - Direct Plan,December,2019-12-31,112.5007,0.009278123920639869,0.9278123920639869
HDFC Nifty 50 Index Fund - Direct Plan,January,2020-01-31,110.5934,-0.01695367228826128,-1.695367228826128
HDFC Nifty 50 Index Fund - Direct Plan,February,2020-02-28,103.5673,-0.06353091594977633,-6.353091594977633
HDFC Nifty 50 Index Fund - Direct Plan,March,2020-03-31,79.4445,-0.23291907773978848,-23.29190777397885
HDFC Nifty 50 Index Fund - Direct Plan,April,2020-04-30,91.0186,0.1456878701483426,14.56878701483426
HDFC Nifty 50 Index Fund - Direct Plan,May,2020-05-29,88.5008,-0.027662477779267225,-2.7662477779267225
HDFC Nifty 50 Index Fund - Direct Plan,June,2020-06-30,95.172,0.07538010955833174,7.538010955833174
HDFC Nifty 50 Index Fund - Direct Plan,July,2020-07-31,102.4435,0.07640377421930822,7.640377421930822
HDFC Nifty 50 Index Fund - Direct Plan,August,2020-08-31,105.4661,0.029505044243900214,2.9505044243900214
HDFC Nifty 50 Index Fund - Direct Plan,September,2020-09-30,104.1891,-0.012108156080484656,-1.2108156080484656
HDFC Nifty 50 Index Fund - Direct Plan,October,2020-10-30,108.0217,0.036785037974221835,3.6785037974221835
HDFC Nifty 50 Index Fund - Direct Plan,November,2020-11-27,120.3447,0.11407893043712525,11.407893043712525
HDFC Nifty 50 Index Fund - Direct Plan,December,2020-12-31,129.748,0.0781363865629312,7.81363865629312
HDFC Nifty 50 Index Fund - Direct Plan,January,2021-01-29,126.5548,-0.024610783981255935,-2.4610783981255935
HDFC Nifty 50 Index Fund - Direct Plan,February,2021-02-26,135.0135,0.06683823924497534,6.683823924497534
HDFC Nifty 50 Index Fund - Direct Plan,March,2021-03-31,136.5618,0.011467742114677604,1.1467742114677604
HDFC Nifty 50 Index Fund - Direct Plan,April,2021-04-30,136.0417,-0.0038085321078077383,-0.38085321078077383
HDFC Nifty 50 Index Fund - Direct Plan,May,2021-05-31,145.1111,0.06666632363459146,6.666632363459146
HDFC Nifty 50 Index Fund - Direct Plan,June,2021-06-30,146.7214,0.01109701463223689,1.109701463223689
HDFC Nifty 50 Index Fund - Direct Plan,July,2021-07-30,147.3277,0.004132321529102034,0.41323215291020343
HDFC Nifty 50 Index Fund - Direct Plan,August,2021-08-31,160.1581,0.08708749271182548,8.708749271182548
HDFC Nifty 50 Index Fund - Direct Plan,September,2021-09-30,164.7236,0.02850620730390796,2.850620730390796
HDFC Nifty 50 Index Fund - Direct Plan,October,2021-10-29,165.3697,0.003922328069566161,0.3922328069566161
HDFC Nifty 50 Index Fund - Direct Plan,November,2021-11-30,159.0004,-0.03851552007411263,-3.851552007411263
HDFC Nifty 50 Index Fund - Direct Plan,December,2021-12-31,162.49,0.021947114598453776,2.1947114598453776
HDFC Nifty 50 Index Fund - Direct Plan,January,2022-01-31,162.3584,-0.0008098959935997074,-0.08098959935997074
HDFC Nifty 50 Index Fund - Direct Plan,February,2022-02-28,157.4924,-0.02997073141888551,-2.997073141888551
HDFC Nifty 50 Index Fund - Direct Plan,March,2022-03-31,163.7236,0.03956508377547108,3.9565083775471077
HDFC Nifty 50 Index Fund - Direct Plan,April,2022-04-29,160.3545,-0.020577974097808815,-2.0577974097808815
HDFC Nifty 50 Index Fund - Direct Plan,May,2022-05-31,156.0765,-0.026678390690626053,-2.6678390690626053
HDFC Nifty 50 Index Fund - Direct Plan,June,2022-06-30,148.7188,-0.0471416260615789,-4.71416260615789
HDFC Nifty 50 Index Fund - Direct Plan,July,2022-07-29,161.8889,0.08855706205267944,8.855706205267943
HDFC Nifty 50 Index Fund - Direct Plan,August,2022-08-30,167.8526,0.03683822670979908,3.6838226709799082
HDFC Nifty 50 Index Fund - Direct Plan,September,2022-09-30,161.5458,-0.03757344241316474,-3.7573442413164737
HDFC Nifty 50 Index Fund - Direct Plan,October,2022-10-31,170.3696,0.054621042453595114,5.4621042453595114
HDFC Nifty 50 Index Fund - Direct Plan,November,2022-11-30,177.4469,0.041540861749983504,4.15408617499835
HDFC Nifty 50 Index Fund - Direct Plan,December,2022-12-30,171.2499,-0.034923123480883556,-3.4923123480883556
HDFC Nifty 50 Index Fund - Direct Plan,January,2023-01-31,167.0546,-0.024498116495250577,-2.4498116495250577
HDFC Nifty 50 Index Fund - Direct Plan,February,2023-02-28,163.7726,-0.019646271338831678,-1.9646271338831678
HDFC Nifty 50 Index Fund - Direct Plan,March,2023-03-31,164.2596,0.002973635394443175,0.2973635394443175
HDFC Nifty 50 Index Fund - Direct Plan,April,2023-04-28,170.967,0.040834143027256964,4.083414302725696
HDFC Nifty 50 Index Fund - Direct Plan,May,2023-05-31,175.832,0.02845578386472236,2.845578386472236
HDFC Nifty 50 Index Fund - Direct Plan,June,2023-06-30,182.2813,0.03667876154511118,3.6678761545111183
HDFC Nifty 50 Index Fund - Direct Plan,July,2023-07-31,187.8319,0.030450737404220884,3.0450737404220884
HDFC Nifty 50 Index Fund - Direct Plan,August,2023-08-31,183.4737,-0.023202661528739177,-2.3202661528739177
HDFC Nifty 50 Index Fund - Direct Plan,September,2023-09-29,187.0909,0.019715087230485873,1.9715087230485873
HDFC Nifty 50 Index Fund - Direct Plan,October,2023-10-31,181.9221,-0.02762721222678388,-2.762721222678388
HDFC Nifty 50 Index Fund - Direct Plan,November,2023-11-30,192.0564,0.055706810772303106,5.570681077230311
HDFC Nifty 50 Index Fund - Direct Plan,December,2023-12-29,207.2551,0.0791366494425596,7.91366494425596
HDFC Nifty 50 Index Fund - Direct Plan,January,2024-01-31,207.2537,-6.754960432786561e-06,-0.0006754960432786561
HDFC Nifty 50 Index Fund - Direct Plan,February,2024-02-29,209.9396,0.01295947913113249,1.295947913113249
HDFC Nifty 50 Index Fund - Direct Plan,March,2024-03-31,213.1998,0.01552922840664639,1.552922840664639
HDFC Nifty 50 Index Fund - Direct Plan,April,2024-04-30,215.7876,0.012137910073086289,1.2137910073086289
HDFC Nifty 50 Index Fund - Direct Plan,May,2024-05-31,215.7983,4.958579640357286e-05,0.004958579640357286
HDFC Nifty 50 Index Fund - Direct Plan,June,2024-06-28,230.2775,0.06709598731778699,6.709598731778699
HDFC Nifty 50 Index Fund - Direct Plan,July,2024-07-31,239.3836,0.03954402840051685,3.954402840051685
HDFC Nifty 50 Index Fund - Direct Plan,August,2024-08-30,242.5772,0.013340930623484626,1.3340930623484626
HDFC Nifty 50 Index Fund - Direct Plan,September,2024-09-30,248.0481,0.02255323253793029,2.255323253793029
HDFC Nifty 50 Index Fund - Direct Plan,October,2024-10-31,232.8321,-0.061342941147301655,-6.1342941147301655
HDFC Nifty 50 Index Fund - Direct Plan,November,2024-11-29,232.1903,-0.002756492768823504,-0.2756492768823504
HDFC Nifty 50 Index Fund - Direct Plan,December,2024-12-31,227.4628,-0.020360454334225064,-2.0360454334225064
HDFC Nifty 50 Index Fund - Direct Plan,January,2025-01-31,226.3887,-0.004722090821004499,-0.4722090821004499
HDFC Nifty 50 Index Fund - Direct Plan,February,2025-02-28,213.2629,-0.057979042240182466,-5.797904224018247
HDFC Nifty 50 Index Fund - Direct Plan,March,2025-03-31,226.6637,0.06283699602696946,6.283699602696946
HDFC Nifty 50 Index Fund - Direct Plan,April,2025-04-30,234.5014,0.034578540807372216,3.4578540807372216
HDFC Nifty 50 Index Fund - Direct Plan,May,2025-05-30,238.9689,0.019051058970223744,1.9051058970223744
HDFC Nifty 50 Index Fund - Direct Plan,June,2025-06-30,246.946,0.03338133121088149,3.3381331210881493
HDFC Nifty 50 Index Fund - Direct Plan,July,2025-07-31,240.0786,-0.027809318636463076,-2.7809318636463076
HDFC Nifty 50 Index Fund - Direct Plan,August,2025-08-29,237.1408,-0.012236825772892646,-1.2236825772892646
HDFC Nifty 50 Index Fund - Direct Plan,September,2025-09-30,238.9073,0.00744916100477,0.744916100477
HDFC Nifty 50 Index Fund - Direct Plan,October,2025-10-31,249.8968,0.04599901300629994,4.599901300629994
HDFC Nifty 50 Index Fund - Direct Plan,November,2025-11-28,254.64,0.01898063520621296,1.898063520621296
HDFC Nifty 50 Index Fund - Direct Plan,December,2025-12-31,253.8755,-0.0030022777254162802,-0.300227772541628
HDFC Nifty 50 Index Fund - Direct Plan,January,2026-01-30,246.125,-0.03052874341951073,-3.052874341951073
HDFC Nifty 50 Index Fund - Direct Plan,February,2026-02-27,244.8257,-0.005279024885728734,-0.5279024885728734
HDFC Nifty 50 Index Fund - Direct Plan,March,2026-03-31,217.1184,-0.11317153387083134,-11.317153387083135
HDFC Nifty 50 Index Fund - Direct Plan,April,2026-04-30,233.3031,0.07454319854973135,7.454319854973135
ICICI Prudential BSE Sensex ETF,April,2006-04-28,120.7697,,
ICICI Prudential BSE Sensex ETF,May,2006-05-31,106.2024,-0.1206204867611661,-12.06204867611661
ICICI Prudential BSE Sensex ETF,June,2006-06-30,108.6652,0.02318968309567393,2.318968309567393
ICICI Prudential BSE Sensex ETF,July,2006-07-31,110.2557,0.014636700618045229,1.4636700618045229
ICICI Prudential BSE Sensex ETF,August,2006-08-31,120.0633,0.08895322418704876,8.895322418704875
ICICI Prudential BSE Sensex ETF,September,2006-09-29,127.7527,0.06404454983329622,6.404454983329622
ICICI Prudential BSE Sensex ETF,October,2006-10-31,132.9729,0.04086175869472819,4.086175869472819
ICICI Prudential BSE Sensex ETF,November,2006-11-30,140.3692,0.055622611825417057,5.562261182541706
ICICI Prudential BSE Sensex ETF,December,2006-12-29,141.0564,0.004895660871473195,0.48956608714731953
ICICI Prudential BSE Sensex ETF,January,2007-01-31,144.3353,0.023245311804356295,2.3245311804356295
ICICI Prudential BSE Sensex ETF,February,2007-02-28,132.7348,-0.0803718840782538,-8.03718840782538
ICICI Prudential BSE Sensex ETF,March,2007-03-30,134.3135,0.01189364055243991,1.189364055243991
ICICI Prudential BSE Sensex ETF,April,2007-04-30,142.3865,0.06010564835254839,6.010564835254839
ICICI Prudential BSE Sensex ETF,May,2007-05-31,149.0809,0.04701569320125154,4.701569320125154
ICICI Prudential BSE Sensex ETF,June,2007-06-29,150.6229,0.010343377320635838,1.0343377320635838
ICICI Prudential BSE Sensex ETF,July,2007-07-31,159.716,0.060369970303320475,6.0369970303320475
ICICI Prudential BSE Sensex ETF,August,2007-08-31,157.5419,-0.013612286809086216,-1.3612286809086216
ICICI Prudential BSE Sensex ETF,September,2007-09-28,177.236,0.12500864849287718,12.50086484928772
ICICI Prudential BSE Sensex ETF,October,2007-10-31,202.5969,0.14309113272698548,14.309113272698548
ICICI Prudential BSE Sensex ETF,November,2007-11-30,197.8692,-0.023335500197683157,-2.3335500197683157
ICICI Prudential BSE Sensex ETF,December,2007-12-31,207.0392,0.046343746272790254,4.634374627279025
ICICI Prudential BSE Sensex ETF,January,2008-01-31,180.7507,-0.1269735393104301,-12.69735393104301
ICICI Prudential BSE Sensex ETF,February,2008-02-29,179.9313,-0.00453331577692373,-0.453331577692373
ICICI Prudential BSE Sensex ETF,March,2008-03-31,157.6197,-0.12400066025199619,-12.400066025199619
ICICI Prudential BSE Sensex ETF,April,2008-04-30,172.6917,0.09562256494587928,9.562256494587928
ICICI Prudential BSE Sensex ETF,May,2008-05-30,165.909,-0.039276352019234295,-3.9276352019234295
ICICI Prudential BSE Sensex ETF,June,2008-06-30,137.1726,-0.17320579353742116,-17.320579353742115
ICICI Prudential BSE Sensex ETF,July,2008-07-31,146.1153,0.06519304875755072,6.519304875755072
ICICI Prudential BSE Sensex ETF,August,2008-08-29,148.3815,0.01550966941860299,1.550966941860299
ICICI Prudential BSE Sensex ETF,September,2008-09-30,131.9391,-0.11081165778752733,-11.081165778752734
ICICI Prudential BSE Sensex ETF,October,2008-10-31,102.4005,-0.22388056307796556,-22.388056307796557
ICICI Prudential BSE Sensex ETF,November,2008-11-28,95.6826,-0.06560417185462963,-6.560417185462963
ICICI Prudential BSE Sensex ETF,December,2008-12-31,101.1983,0.05764579975878603,5.764579975878603
