Fund_Name,Month,Date,NAV,Monthly_Return,Monthly_Return_Percent
Franklin India Large Cap Fund - Direct Plan,2016-01,2016-01-29,339.2135,-0.039841319712756396,-3.9841319712756396
Franklin India Large Cap Fund - Direct Plan,2016-02,2016-02-29,318.1636,-0.062055018447084276,-6.205501844708428
Franklin India Large Cap Fund - Direct Plan,2016-03,2016-03-31,353.4251,0.11082820284910033,11.082820284910033
Franklin India Large Cap Fund - Direct Plan,2016-04,2016-04-29,361.3414,0.022398805291418356,2.2398805291418356
Franklin India Large Cap Fund - Direct Plan,2016-05,2016-05-31,374.3548,0.03601414064372355,3.6014140643723547
Franklin India Large Cap Fund - Direct Plan,2016-06,2016-06-30,382.685,0.022252152236327705,2.2252152236327705
Franklin India Large Cap Fund - Direct Plan,2016-07,2016-07-29,397.1099,0.0376939258136586,3.76939258136586
Franklin India Large Cap Fund - Direct Plan,2016-08,2016-08-31,404.5074,0.01862834444570649,1.862834444570649
Franklin India Large Cap Fund - Direct Plan,2016-09,2016-09-30,397.2681,-0.017896582361657698,-1.7896582361657698
Franklin India Large Cap Fund - Direct Plan,2016-10,2016-10-28,400.1753,0.007317979973725519,0.7317979973725519
Franklin India Large Cap Fund - Direct Plan,2016-11,2016-11-30,384.9286,-0.03810005265192529,-3.8100052651925287
Franklin India Large Cap Fund - Direct Plan,2016-12,2016-12-30,379.3044,-0.014611021368638344,-1.4611021368638344
Franklin India Large Cap Fund - Direct Plan,2017-01,2017-01-31,397.9856,0.04925120826439122,4.925120826439122
Franklin India Large Cap Fund - Direct Plan,2017-02,2017-02-28,413.9367,0.040079590819366295,4.0079590819366295
Franklin India Large Cap Fund - Direct Plan,2017-03,2017-03-31,423.3628,0.02277183926914428,2.277183926914428
Franklin India Large Cap Fund - Direct Plan,2017-04,2017-04-28,432.9917,0.022743849955640938,2.274384995564094
Franklin India Large Cap Fund - Direct Plan,2017-05,2017-05-31,441.3145,0.019221615564455563,1.9221615564455563
Franklin India Large Cap Fund - Direct Plan,2017-06,2017-06-30,436.7327,-0.010382165099945717,-1.0382165099945717
Franklin India Large Cap Fund - Direct Plan,2017-07,2017-07-31,462.3871,0.05874165135791287,5.874165135791287
Franklin India Large Cap Fund - Direct Plan,2017-08,2017-08-31,452.7024,-0.020945004737372597,-2.0945004737372597
Franklin India Large Cap Fund - Direct Plan,2017-09,2017-09-29,448.6256,-0.009005474678287495,-0.9005474678287495
Franklin India Large Cap Fund - Direct Plan,2017-10,2017-10-31,473.8533,0.05623330456398379,5.623330456398379
Franklin India Large Cap Fund - Direct Plan,2017-11,2017-11-30,469.8736,-0.008398590871900646,-0.8398590871900646
Franklin India Large Cap Fund - Direct Plan,2017-12,2017-12-29,483.3888,0.028763480221063675,2.8763480221063675
Franklin India Large Cap Fund - Direct Plan,2018-01,2018-01-31,497.5918,0.029382145386901648,2.938214538690165
Franklin India Large Cap Fund - Direct Plan,2018-02,2018-02-28,471.741,-0.0519518207494577,-5.19518207494577
Franklin India Large Cap Fund - Direct Plan,2018-03,2018-03-28,453.4253,-0.038825753962449694,-3.8825753962449694
Franklin India Large Cap Fund - Direct Plan,2018-04,2018-04-30,477.6668,0.05346305113543526,5.346305113543526
Franklin India Large Cap Fund - Direct Plan,2018-05,2018-05-31,473.4538,-0.008819955667842105,-0.8819955667842105
Franklin India Large Cap Fund - Direct Plan,2018-06,2018-06-29,469.9224,-0.007458805906722099,-0.7458805906722099
Franklin India Large Cap Fund - Direct Plan,2018-07,2018-07-31,485.8542,0.033903044417546324,3.3903044417546324
Franklin India Large Cap Fund - Direct Plan,2018-08,2018-08-31,508.8892,0.047411342744387186,4.741134274438719
Franklin India Large Cap Fund - Direct Plan,2018-09,2018-09-28,472.2404,-0.07201724854840696,-7.2017248548406965
Franklin India Large Cap Fund - Direct Plan,2018-10,2018-10-31,452.3924,-0.042029440937285334,-4.202944093728533
Franklin India Large Cap Fund - Direct Plan,2018-11,2018-11-30,465.3303,0.02859884471976093,2.859884471976093
Franklin India Large Cap Fund - Direct Plan,2018-12,2018-12-31,470.0981,0.010246055328870574,1.0246055328870574
Franklin India Large Cap Fund - Direct Plan,2019-01,2019-01-31,464.2106,-0.012523981696586306,-1.2523981696586306
Franklin India Large Cap Fund - Direct Plan,2019-02,2019-02-28,465.2064,0.0021451470517905857,0.21451470517905857
Franklin India Large Cap Fund - Direct Plan,2019-03,2019-03-29,496.9377,0.06820907880889004,6.8209078808890045
Franklin India Large Cap Fund - Direct Plan,2019-04,2019-04-30,495.8559,-0.0021769328428895562,-0.21769328428895562
Franklin India Large Cap Fund - Direct Plan,2019-05,2019-05-31,499.9345,0.008225373540982295,0.8225373540982295
Franklin India Large Cap Fund - Direct Plan,2019-06,2019-06-28,493.0807,-0.013709395930867063,-1.3709395930867063
Franklin India Large Cap Fund - Direct Plan,2019-07,2019-07-31,461.658,-0.06372729656626175,-6.372729656626175
Franklin India Large Cap Fund - Direct Plan,2019-08,2019-08-30,449.3412,-0.026679490012086915,-2.6679490012086915
Franklin India Large Cap Fund - Direct Plan,2019-09,2019-09-30,470.0186,0.046017146880811266,4.601714688081127
Franklin India Large Cap Fund - Direct Plan,2019-10,2019-10-31,486.6544,0.035393918453439976,3.5393918453439976
Franklin India Large Cap Fund - Direct Plan,2019-11,2019-11-29,501.2428,0.029976919966201887,2.9976919966201887
Franklin India Large Cap Fund - Direct Plan,2019-12,2019-12-31,498.7819,-0.004909596706426433,-0.49095967064264334
Franklin India Large Cap Fund - Direct Plan,2020-01,2020-01-31,497.7534,-0.0020620235016547417,-0.20620235016547417
Franklin India Large Cap Fund - Direct Plan,2020-02,2020-02-28,466.6722,-0.06244296874717481,-6.244296874717481
Franklin India Large Cap Fund - Direct Plan,2020-03,2020-03-31,357.9629,-0.23294573792910744,-23.294573792910743
Franklin India Large Cap Fund - Direct Plan,2020-04,2020-04-30,407.2404,0.13766091402209568,13.766091402209568
Franklin India Large Cap Fund - Direct Plan,2020-05,2020-05-29,406.7204,-0.0012768870671967525,-0.12768870671967525
Franklin India Large Cap Fund - Direct Plan,2020-06,2020-06-30,433.4643,0.06575500024095171,6.575500024095171
Franklin India Large Cap Fund - Direct Plan,2020-07,2020-07-31,445.0201,0.026659173546702775,2.6659173546702775
Franklin India Large Cap Fund - Direct Plan,2020-08,2020-08-31,464.2755,0.04326860741795713,4.326860741795713
Franklin India Large Cap Fund - Direct Plan,2020-09,2020-09-30,441.8636,-0.048272846618010234,-4.8272846618010234
Franklin India Large Cap Fund - Direct Plan,2020-10,2020-10-30,467.5337,0.05809507730439889,5.809507730439889
Franklin India Large Cap Fund - Direct Plan,2020-11,2020-11-27,531.5536,0.13693109181220509,13.693109181220509
Franklin India Large Cap Fund - Direct Plan,2020-12,2020-12-31,571.1498,0.07449145297858961,7.449145297858961
Franklin India Large Cap Fund - Direct Plan,2021-01,2021-01-29,579.2539,0.014189097151045216,1.4189097151045216
Franklin India Large Cap Fund - Direct Plan,2021-02,2021-02-26,644.2604,0.11222453573467517,11.222453573467517
Franklin India Large Cap Fund - Direct Plan,2021-03,2021-03-31,638.1499,-0.00948451899263092,-0.9484518992630919
Franklin India Large Cap Fund - Direct Plan,2021-04,2021-04-30,642.0553,0.006119878730686867,0.6119878730686867
Franklin India Large Cap Fund - Direct Plan,2021-05,2021-05-31,695.1071,0.08262808515092068,8.262808515092068
Franklin India Large Cap Fund - Direct Plan,2021-06,2021-06-30,698.939,0.005512675672568967,0.5512675672568967
Franklin India Large Cap Fund - Direct Plan,2021-07,2021-07-30,711.3724,0.017788962985324952,1.7788962985324952
Franklin India Large Cap Fund - Direct Plan,2021-08,2021-08-31,742.1472,0.043261166725051536,4.326116672505154
Franklin India Large Cap Fund - Direct Plan,2021-09,2021-09-30,764.3246,0.02988275102297777,2.988275102297777
Franklin India Large Cap Fund - Direct Plan,2021-10,2021-10-29,778.103,0.018026895902604645,1.8026895902604645
Franklin India Large Cap Fund - Direct Plan,2021-11,2021-11-30,750.6465,-0.03528645950471854,-3.5286459504718537
Franklin India Large Cap Fund - Direct Plan,2021-12,2021-12-31,763.7522,0.017459216821766432,1.7459216821766432
Franklin India Large Cap Fund - Direct Plan,2022-01,2022-01-31,755.474,-0.010838855848794848,-1.0838855848794848
Franklin India Large Cap Fund - Direct Plan,2022-02,2022-02-28,719.3149,-0.047862798719744304,-4.786279871974431
Franklin India Large Cap Fund - Direct Plan,2022-03,2022-03-31,736.7997,0.02430757377610293,2.430757377610293
Franklin India Large Cap Fund - Direct Plan,2022-04,2022-04-29,724.4132,-0.016811217485566354,-1.6811217485566354
Franklin India Large Cap Fund - Direct Plan,2022-05,2022-05-31,713.7273,-0.01475111165837395,-1.475111165837395
Franklin India Large Cap Fund - Direct Plan,2022-06,2022-06-30,679.2487,-0.04830780607663465,-4.830780607663465
Franklin India Large Cap Fund - Direct Plan,2022-07,2022-07-29,730.5126,0.07547147311433955,7.547147311433955
Franklin India Large Cap Fund - Direct Plan,2022-08,2022-08-30,753.1787,0.03102766468367557,3.102766468367557
Franklin India Large Cap Fund - Direct Plan,2022-09,2022-09-30,727.8079,-0.033684967458585846,-3.3684967458585846
Franklin India Large Cap Fund - Direct Plan,2022-10,2022-10-31,749.5133,0.029822979387830184,2.9822979387830184
Franklin India Large Cap Fund - Direct Plan,2022-11,2022-11-30,780.8672,0.04183234640399314,4.183234640399314
Franklin India Large Cap Fund - Direct Plan,2022-12,2022-12-30,752.4212,-0.03642872949459275,-3.642872949459275
Franklin India Large Cap Fund - Direct Plan,2023-01,2023-01-31,741.9343,-0.013937539239989527,-1.3937539239989527
Franklin India Large Cap Fund - Direct Plan,2023-02,2023-02-28,729.2159,-0.017142218657366204,-1.7142218657366204
Franklin India Large Cap Fund - Direct Plan,2023-03,2023-03-31,731.0357,0.0024955572142626448,0.24955572142626448
Franklin India Large Cap Fund - Direct Plan,2023-04,2023-04-28,757.0115,0.03553287479667544,3.553287479667544
Franklin India Large Cap Fund - Direct Plan,2023-05,2023-05-31,778.3075,0.02813167303270836,2.813167303270836
Franklin India Large Cap Fund - Direct Plan,2023-06,2023-06-30,810.6594,0.04156698991079999,4.156698991079999
Franklin India Large Cap Fund - Direct Plan,2023-07,2023-07-31,835.0848,0.030130286529706618,3.013028652970662
Franklin India Large Cap Fund - Direct Plan,2023-08,2023-08-31,824.9781,-0.012102603232629683,-1.2102603232629683
Franklin India Large Cap Fund - Direct Plan,2023-09,2023-09-29,836.2057,0.013609573393523977,1.3609573393523977
Franklin India Large Cap Fund - Direct Plan,2023-10,2023-10-31,816.6296,-0.023410627313351196,-2.3410627313351196
Franklin India Large Cap Fund - Direct Plan,2023-11,2023-11-30,863.4734,0.05736235865072725,5.736235865072725
Franklin India Large Cap Fund - Direct Plan,2023-12,2023-12-29,923.9409,0.07002821395540404,7.002821395540404
Franklin India Large Cap Fund - Direct Plan,2024-01,2024-01-31,932.4601,0.009220503172876038,0.9220503172876038
Franklin India Large Cap Fund - Direct Plan,2024-02,2024-02-29,953.5155,0.02258048360460685,2.258048360460685
Franklin India Large Cap Fund - Direct Plan,2024-03,2024-03-31,968.8506,0.016082696086219928,1.6082696086219928
Franklin India Large Cap Fund - Direct Plan,2024-04,2024-04-30,977.1297,0.008545280355918727,0.8545280355918727
Franklin India Large Cap Fund - Direct Plan,2024-05,2024-05-31,980.1629,0.003104193844481573,0.3104193844481573
Franklin India Large Cap Fund - Direct Plan,2024-06,2024-06-28,1060.8694,0.08233988452327679,8.23398845232768
Franklin India Large Cap Fund - Direct Plan,2024-07,2024-07-31,1107.4699,0.043926707660716824,4.392670766071682
Franklin India Large Cap Fund - Direct Plan,2024-08,2024-08-30,1125.8016,0.016552774933205727,1.6552774933205727
Franklin India Large Cap Fund - Direct Plan,2024-09,2024-09-30,1162.0602,0.03220691816391086,3.220691816391086
Franklin India Large Cap Fund - Direct Plan,2024-10,2024-10-31,1086.5356,-0.0649919857852459,-6.49919857852459
Franklin India Large Cap Fund - Direct Plan,2024-11,2024-11-29,1098.9428,0.011419046002726585,1.1419046002726585
Franklin India Large Cap Fund - Direct Plan,2024-12,2024-12-31,1082.3346,-0.01511288849610748,-1.511288849610748
Franklin India Large Cap Fund - Direct Plan,2025-01,2025-01-31,1053.3399,-0.026789035479416357,-2.6789035479416357
Franklin India Large Cap Fund - Direct Plan,2025-02,2025-02-28,988.9962,-0.06108541032196724,-6.108541032196724
Franklin India Large Cap Fund - Direct Plan,2025-03,2025-03-31,1051.5362,0.06323583447540027,6.3235834475400265
Franklin India Large Cap Fund - Direct Plan,2025-04,2025-04-30,1088.9097,0.035541810163073784,3.5541810163073784
Franklin India Large Cap Fund - Direct Plan,2025-05,2025-05-30,1106.2637,0.015937042346119368,1.5937042346119368
Franklin India Large Cap Fund - Direct Plan,2025-06,2025-06-30,1152.2735,0.041590264599661086,4.159026459966109
Franklin India Large Cap Fund - Direct Plan,2025-07,2025-07-31,1131.0551,-0.01841437818365166,-1.8414378183651658
Franklin India Large Cap Fund - Direct Plan,2025-08,2025-08-29,1120.3422,-0.009471598686925153,-0.9471598686925153
Franklin India Large Cap Fund - Direct Plan,2025-09,2025-09-30,1120.0679,-0.0002448359081717033,-0.02448359081717033
Franklin India Large Cap Fund - Direct Plan,2025-10,2025-10-31,1161.5141,0.03700329238968458,3.7003292389684583
Franklin India Large Cap Fund - Direct Plan,2025-11,2025-11-28,1188.0365,0.022834333220750347,2.2834333220750347
Franklin India Large Cap Fund - Direct Plan,2025-12,2025-12-31,1182.4562,-0.0046970779096432436,-0.46970779096432436
Franklin India Large Cap Fund - Direct Plan,2026-01,2026-01-30,1153.955,-0.024103387508137897,-2.4103387508137897
Franklin India Large Cap Fund - Direct Plan,2026-02,2026-02-27,1140.3246,-0.011811899077520338,-1.1811899077520338
Franklin India Large Cap Fund - Direct Plan,2026-03,2026-03-31,1029.3413,-0.09732605961495511,-9.73260596149551
Franklin India Large Cap Fund - Direct Plan,2026-04,2026-04-30,1094.2759,0.06308364387982879,6.308364387982879
Groww Large Cap Fund - Direct Plan,2013-01,2013-01-31,10.84,,
Groww Large Cap Fund - Direct Plan,2013-02,2013-02-28,10.23,-0.056273062730627266,-5.627306273062727
Groww Large Cap Fund - Direct Plan,2013-03,2013-03-28,10.17,-0.0058651026392961825,-0.5865102639296182
Groww Large Cap Fund - Direct Plan,2013-04,2013-04-30,10.63,0.04523107177974439,4.523107177974439
Groww Large Cap Fund - Direct Plan,2013-05,2013-05-31,10.77,0.013170272812793815,1.3170272812793815
Groww Large Cap Fund - Direct Plan,2013-06,2013-06-28,10.53,-0.02228412256267409,-2.228412256267409
Groww Large Cap Fund - Direct Plan,2013-07,2013-07-31,10.29,-0.02279202279202286,-2.279202279202286
Groww Large Cap Fund - Direct Plan,2013-08,2013-08-30,9.75,-0.052478134110787056,-5.247813411078706
Groww Large Cap Fund - Direct Plan,2013-09,2013-09-30,10.24,0.050256410256410255,5.0256410256410255
Groww Large Cap Fund - Direct Plan,2013-10,2013-10-31,11.18,0.091796875,9.1796875
Groww Large Cap Fund - Direct Plan,2013-11,2013-11-29,10.99,-0.016994633273702986,-1.6994633273702986
Groww Large Cap Fund - Direct Plan,2013-12,2013-12-31,11.15,0.01455868971792551,1.455868971792551
Groww Large Cap Fund - Direct Plan,2014-01,2014-01-31,10.8,-0.03139013452914796,-3.139013452914796
Groww Large Cap Fund - Direct Plan,2014-02,2014-02-28,11.12,0.02962962962962945,2.962962962962945
Groww Large Cap Fund - Direct Plan,2014-03,2014-03-31,11.72,0.05395683453237421,5.395683453237421
Groww Large Cap Fund - Direct Plan,2014-04,2014-04-30,11.73,0.0008532423208191808,0.08532423208191808
Groww Large Cap Fund - Direct Plan,2014-05,2014-05-30,12.42,0.05882352941176472,5.882352941176472
Groww Large Cap Fund - Direct Plan,2014-06,2014-06-30,13.12,0.056360708534621606,5.636070853462161
Groww Large Cap Fund - Direct Plan,2014-07,2014-07-31,13.19,0.005335365853658569,0.5335365853658569
Groww Large Cap Fund - Direct Plan,2014-08,2014-08-28,13.68,0.0371493555724034,3.7149355572403397
Groww Large Cap Fund - Direct Plan,2014-09,2014-09-30,13.62,-0.004385964912280715,-0.43859649122807154
Groww Large Cap Fund - Direct Plan,2014-10,2014-10-31,14.18,0.04111600587371522,4.111600587371522
Groww Large Cap Fund - Direct Plan,2014-11,2014-11-28,14.7,0.03667136812411842,3.667136812411842
Groww Large Cap Fund - Direct Plan,2014-12,2014-12-31,14.51,-0.01292517006802718,-1.292517006802718
Groww Large Cap Fund - Direct Plan,2015-01,2015-01-30,15.44,0.06409372846312889,6.4093728463128885
Groww Large Cap Fund - Direct Plan,2015-02,2015-02-27,15.59,0.009715025906735786,0.9715025906735786
Groww Large Cap Fund - Direct Plan,2015-03,2015-03-31,15.32,-0.01731879409878123,-1.7318794098781232
Groww Large Cap Fund - Direct Plan,2015-04,2015-04-30,14.58,-0.04830287206266315,-4.8302872062663145
Groww Large Cap Fund - Direct Plan,2015-05,2015-05-29,14.86,0.019204389574760006,1.9204389574760006
Groww Large Cap Fund - Direct Plan,2015-06,2015-06-30,14.76,-0.006729475100942128,-0.6729475100942128
Groww Large Cap Fund - Direct Plan,2015-07,2015-07-31,15.95,0.08062330623306235,8.062330623306234
Groww Large Cap Fund - Direct Plan,2015-08,2015-08-31,15.3,-0.04075235109717856,-4.075235109717856
Groww Large Cap Fund - Direct Plan,2015-09,2015-09-30,15.4,0.006535947712418277,0.6535947712418277
Groww Large Cap Fund - Direct Plan,2015-10,2015-10-30,15.38,-0.0012987012987012436,-0.12987012987012436
Groww Large Cap Fund - Direct Plan,2015-11,2015-11-30,15.12,-0.016905071521456483,-1.6905071521456483
Groww Large Cap Fund - Direct Plan,2015-12,2015-12-31,15.29,0.011243386243386277,1.1243386243386277
Groww Large Cap Fund - Direct Plan,2016-01,2016-01-29,14.43,-0.05624591236102028,-5.624591236102027
Groww Large Cap Fund - Direct Plan,2016-02,2016-02-29,13.15,-0.08870408870408863,-8.870408870408863
Groww Large Cap Fund - Direct Plan,2016-03,2016-03-31,14.72,0.1193916349809887,11.939163498098871
Groww Large Cap Fund - Direct Plan,2016-04,2016-04-29,15.19,0.03192934782608692,3.192934782608692
Groww Large Cap Fund - Direct Plan,2016-05,2016-05-31,15.69,0.03291639236339705,3.291639236339705
Groww Large Cap Fund - Direct Plan,2016-06,2016-06-30,15.9,0.013384321223709472,1.3384321223709472
Groww Large Cap Fund - Direct Plan,2016-07,2016-07-29,16.64,0.046540880503144644,4.654088050314464
Groww Large Cap Fund - Direct Plan,2016-08,2016-08-31,17.25,0.036658653846153744,3.6658653846153744
Groww Large Cap Fund - Direct Plan,2016-09,2016-09-30,17.22,-0.0017391304347826875,-0.17391304347826875
Groww Large Cap Fund - Direct Plan,2016-10,2016-10-28,17.68,0.026713124274099886,2.6713124274099886
Groww Large Cap Fund - Direct Plan,2016-11,2016-11-30,16.48,-0.0678733031674208,-6.7873303167420795
Groww Large Cap Fund - Direct Plan,2016-12,2016-12-30,16.24,-0.01456310679611661,-1.456310679611661
Groww Large Cap Fund - Direct Plan,2017-01,2017-01-31,17.19,0.058497536945812945,5.8497536945812945
Groww Large Cap Fund - Direct Plan,2017-02,2017-02-28,17.81,0.03606748109365898,3.606748109365898
Groww Large Cap Fund - Direct Plan,2017-03,2017-03-31,18.53,0.040426726558113524,4.042672655811352
Groww Large Cap Fund - Direct Plan,2017-04,2017-04-28,19.36,0.04479222881813261,4.479222881813261
Groww Large Cap Fund - Direct Plan,2017-05,2017-05-31,19.75,0.0201446280991735,2.01446280991735
Groww Large Cap Fund - Direct Plan,2017-06,2017-06-30,19.36,-0.019746835443038013,-1.9746835443038013
Groww Large Cap Fund - Direct Plan,2017-07,2017-07-31,20.5,0.058884297520661155,5.8884297520661155
Groww Large Cap Fund - Direct Plan,2017-08,2017-08-31,20.47,-0.0014634146341463428,-0.14634146341463428
Groww Large Cap Fund - Direct Plan,2017-09,2017-09-29,20.13,-0.01660967269174396,-1.660967269174396
Groww Large Cap Fund - Direct Plan,2017-10,2017-10-31,21.31,0.05861897665176352,5.861897665176352
Groww Large Cap Fund - Direct Plan,2017-11,2017-11-30,21.26,-0.002346316283434846,-0.2346316283434846
Groww Large Cap Fund - Direct Plan,2017-12,2017-12-29,22.03,0.036218250235183325,3.6218250235183325
Groww Large Cap Fund - Direct Plan,2018-01,2018-01-31,22.7,0.03041307308216057,3.041307308216057
Groww Large Cap Fund - Direct Plan,2018-02,2018-02-28,21.62,-0.047577092511013164,-4.757709251101316
Groww Large Cap Fund - Direct Plan,2018-03,2018-03-31,21.23,-0.01803885291396856,-1.8038852913968562
Groww Large Cap Fund - Direct Plan,2018-04,2018-04-30,22.48,0.05887894488930767,5.887894488930767
Groww Large Cap Fund - Direct Plan,2018-05,2018-05-31,21.97,-0.022686832740213547,-2.2686832740213547
Groww Large Cap Fund - Direct Plan,2018-06,2018-06-29,21.62,-0.01593081474738267,-1.5930814747382671
Groww Large Cap Fund - Direct Plan,2018-07,2018-07-31,22.83,0.055966697502312535,5.5966697502312535
Groww Large Cap Fund - Direct Plan,2018-08,2018-08-31,23.39,0.02452912833990384,2.452912833990384
Groww Large Cap Fund - Direct Plan,2018-09,2018-09-28,21.72,-0.07139803334758454,-7.139803334758454
Groww Large Cap Fund - Direct Plan,2018-10,2018-10-31,20.9,-0.037753222836095834,-3.7753222836095834
Groww Large Cap Fund - Direct Plan,2018-11,2018-11-30,21.99,0.05215311004784695,5.215311004784695
Groww Large Cap Fund - Direct Plan,2018-12,2018-12-31,22.07,0.0036380172805821065,0.36380172805821065
Groww Large Cap Fund - Direct Plan,2019-01,2019-01-31,21.78,-0.01314000906207513,-1.314000906207513
Groww Large Cap Fund - Direct Plan,2019-02,2019-02-28,21.61,-0.007805325987144229,-0.7805325987144229
Groww Large Cap Fund - Direct Plan,2019-03,2019-03-29,23.31,0.07866728366497,7.866728366497
Groww Large Cap Fund - Direct Plan,2019-04,2019-04-30,23.54,0.009867009867009946,0.9867009867009946
Groww Large Cap Fund - Direct Plan,2019-05,2019-05-31,24.15,0.025913338997451074,2.5913338997451074
Groww Large Cap Fund - Direct Plan,2019-06,2019-06-28,24.07,-0.0033126293995858758,-0.3312629399585876
Groww Large Cap Fund - Direct Plan,2019-07,2019-07-31,22.55,-0.06314914831740759,-6.314914831740759
Groww Large Cap Fund - Direct Plan,2019-08,2019-08-30,22.42,-0.0057649667405764715,-0.5764966740576472
Groww Large Cap Fund - Direct Plan,2019-09,2019-09-30,23.46,0.04638715432649421,4.638715432649421
Groww Large Cap Fund - Direct Plan,2019-10,2019-10-31,24.51,0.04475703324808178,4.475703324808178
Groww Large Cap Fund - Direct Plan,2019-11,2019-11-29,24.79,0.011423908608731104,1.1423908608731104
Groww Large Cap Fund - Direct Plan,2019-12,2019-12-31,25.06,0.010891488503428803,1.0891488503428803
Groww Large Cap Fund - Direct Plan,2020-01,2020-01-31,24.65,-0.016360734237829244,-1.6360734237829244
Groww Large Cap Fund - Direct Plan,2020-02,2020-02-28,23.54,-0.04503042596348883,-4.503042596348883
Groww Large Cap Fund - Direct Plan,2020-03,2020-03-31,18.04,-0.23364485981308414,-23.364485981308412
Groww Large Cap Fund - Direct Plan,2020-04,2020-04-30,20.22,0.12084257206208426,12.084257206208427
Groww Large Cap Fund - Direct Plan,2020-05,2020-05-29,19.33,-0.04401582591493569,-4.401582591493569
Groww Large Cap Fund - Direct Plan,2020-06,2020-06-30,20.71,0.0713916192446975,7.13916192446975
Groww Large Cap Fund - Direct Plan,2020-07,2020-07-31,21.79,0.05214872042491536,5.214872042491536
Groww Large Cap Fund - Direct Plan,2020-08,2020-08-31,22.87,0.04956402019274897,4.956402019274897
Groww Large Cap Fund - Direct Plan,2020-09,2020-09-30,22.49,-0.016615653694796784,-1.6615653694796784
Groww Large Cap Fund - Direct Plan,2020-10,2020-10-30,23.19,0.03112494441974234,3.112494441974234
Groww Large Cap Fund - Direct Plan,2020-11,2020-11-27,26.07,0.12419146183699858,12.419146183699858
Groww Large Cap Fund - Direct Plan,2020-12,2020-12-31,27.53,0.05600306866129645,5.600306866129645
Groww Large Cap Fund - Direct Plan,2021-01,2021-01-29,26.27,-0.04576825281511088,-4.576825281511088
Groww Large Cap Fund - Direct Plan,2021-02,2021-02-26,27.91,0.06242862580890751,6.242862580890751
Groww Large Cap Fund - Direct Plan,2021-03,2021-03-31,28.18,0.00967395198853449,0.967395198853449
Groww Large Cap Fund - Direct Plan,2021-04,2021-04-30,28.04,-0.004968062455642297,-0.4968062455642297
Groww Large Cap Fund - Direct Plan,2021-05,2021-05-31,29.53,0.05313837375178321,5.313837375178321
Groww Large Cap Fund - Direct Plan,2021-06,2021-06-30,29.84,0.010497798848628559,1.049779884862856
Groww Large Cap Fund - Direct Plan,2021-07,2021-07-30,30.29,0.01508042895442352,1.508042895442352
Groww Large Cap Fund - Direct Plan,2021-08,2021-08-31,32.5,0.07296137339055786,7.296137339055786
Groww Large Cap Fund - Direct Plan,2021-09,2021-09-30,33.14,0.019692307692307676,1.9692307692307676
Groww Large Cap Fund - Direct Plan,2021-10,2021-10-29,33.87,0.022027761013880376,2.2027761013880376
Groww Large Cap Fund - Direct Plan,2021-11,2021-11-30,32.33,-0.04546796575140244,-4.5467965751402435
Groww Large Cap Fund - Direct Plan,2021-12,2021-12-31,32.78,0.013918960717599793,1.3918960717599793
Groww Large Cap Fund - Direct Plan,2022-01,2022-01-31,32.9,0.0036607687614398365,0.36607687614398365
Groww Large Cap Fund - Direct Plan,2022-02,2022-02-28,31.36,-0.04680851063829783,-4.680851063829783
Groww Large Cap Fund - Direct Plan,2022-03,2022-03-31,32.42,0.03380102040816335,3.380102040816335
Groww Large Cap Fund - Direct Plan,2022-04,2022-04-29,32.12,-0.009253547193090794,-0.9253547193090794
Groww Large Cap Fund - Direct Plan,2022-05,2022-05-31,31.45,-0.02085927770859275,-2.085927770859275
Groww Large Cap Fund - Direct Plan,2022-06,2022-06-30,29.87,-0.05023847376788548,-5.023847376788549
Groww Large Cap Fund - Direct Plan,2022-07,2022-07-29,32.56,0.09005691329092746,9.005691329092746
Groww Large Cap Fund - Direct Plan,2022-08,2022-08-30,33.85,0.03961916461916459,3.9619164619164593
Groww Large Cap Fund - Direct Plan,2022-09,2022-09-30,32.76,-0.03220088626292472,-3.220088626292472
Groww Large Cap Fund - Direct Plan,2022-10,2022-10-31,34.51,0.05341880341880345,5.341880341880345
Groww Large Cap Fund - Direct Plan,2022-11,2022-11-30,35.95,0.0417270356418431,4.17270356418431
Groww Large Cap Fund - Direct Plan,2022-12,2022-12-30,34.7,-0.03477051460361613,-3.477051460361613
Groww Large Cap Fund - Direct Plan,2023-01,2023-01-31,33.6,-0.03170028818443804,-3.170028818443804
Groww Large Cap Fund - Direct Plan,2023-02,2023-02-28,33.08,-0.015476190476190532,-1.5476190476190532
Groww Large Cap Fund - Direct Plan,2023-03,2023-03-31,33.19,0.003325272067714602,0.3325272067714602
Groww Large Cap Fund - Direct Plan,2023-04,2023-04-28,34.48,0.03886712865320874,3.886712865320874
Groww Large Cap Fund - Direct Plan,2023-05,2023-05-31,35.39,0.02639211136890962,2.639211136890962
Groww Large Cap Fund - Direct Plan,2023-06,2023-06-30,36.6,0.03419044927945758,3.419044927945758
Groww Large Cap Fund - Direct Plan,2023-07,2023-07-31,37.58,0.02677595628415297,2.677595628415297
Groww Large Cap Fund - Direct Plan,2023-08,2023-08-31,36.97,-0.01623203831825437,-1.6232038318254371
Groww Large Cap Fund - Direct Plan,2023-09,2023-09-29,37.87,0.024344062753584028,2.434406275358403
Groww Large Cap Fund - Direct Plan,2023-10,2023-10-31,37.01,-0.02270926855030364,-2.270926855030364
